instant;dteday;yr;mnth;holiday;workingday;atemp;windspeed;leaflets;price_reduction;weekday_0;weekday_1;weekday_2;weekday_3;weekday_4;weekday_5;weekday_6;season_1;season_2;season_3;season_4;weathersit_1;weathersit_2;weathersit_3;weathersit_4;cnt
425;1.0066890377827438;-1.3009211064189583;-0.17586311452816475;0.6859943405700352;-0.7806959524977581;-0.03658908165862065;-0.6760177928277102;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;2.4282816402011385;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;-1.3169430077814688;-0.015805702991831688;1834
227;-0.9933554081432371;0.44333065637741054;-0.17586311452816475;0.6859943405700352;0.8892208488711284;0.20181558902666524;0.45610582366672137;-0.42008402520840293;-0.4034732923929646;2.4614677591656093;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-1.0140606287917258;4338
502;1.0066890377827438;-0.4287952250207739;-0.17586311452816475;0.6859943405700352;0.7632614243977852;-0.48887638883228446;-0.9255719233453;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;2.4282816402011385;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;-0.015805702991831688;7424
524;1.0066890377827438;-0.13808659788804575;-0.17586311452816475;0.6859943405700352;0.5977462991228636;-0.21051254805291697;-1.235992914964741;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;2.412090756622109;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;0.4833217599081153;7494
188;-0.9933554081432371;0.15262202924468238;-0.17586311452816475;0.6859943405700352;1.33027845326709;-0.1957306115054161;-0.10386929847030935;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;2.412090756622109;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;0.4833217599081153;4592
9;-0.9933554081432371;-1.5916297335516865;-0.17586311452816475;-1.4577379737113252;-2.229772047388569;1.424289731740946;0.5839262319806088;-0.42008402520840293;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;-1.5131880916916727;822
378;1.0066890377827438;-1.5916297335516865;-0.17586311452816475;0.6859943405700352;-1.3989401403297756;1.5533959645704143;1.0404276902444924;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;2.495779570124453;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;0.9824492228080624;3214
722;1.0066890377827438;1.606165164908323;-0.17586311452816475;-1.4577379737113252;-1.4815885364692034;1.7870144839086985;-1.0229589011082618;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;2.380476142847617;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;1.4815766857080093;1749
4;-0.9933554081432371;-1.5916297335516865;-0.17586311452816475;0.6859943405700352;-1.6312464481441233;-0.1869733128805185;-0.03691575125827306;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;-0.5149331658917787;1562
557;1.0066890377827438;0.15262202924468238;-0.17586311452816475;0.6859943405700352;1.19257271360539;-0.255361742561632;-1.3638133232786285;2.3804761428476167;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;0.48503146124676694;-0.5149331658917787;6290
144;-0.9933554081432371;-0.4287952250207739;-0.17586311452816475;0.6859943405700352;0.8183936249472805;0.18693776964750503;0.541319429209313;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;-0.4159557732673509;-0.5149331658917787;4492
481;1.0066890377827438;-0.7195038521535021;-0.17586311452816475;0.6859943405700352;-0.020603936164386175;-0.5186000666467183;-0.6334109900564144;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;2.4282816402011385;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;-0.015805702991831688;6196
578;1.0066890377827438;0.15262202924468238;-0.17586311452816475;0.6859943405700352;1.1807203509618007;-0.14599139258206925;0.754353443065792;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-0.5149331658917787;7216
564;1.0066890377827438;0.15262202924468238;-0.17586311452816475;0.6859943405700352;1.7595335997042774;-0.5534614661909051;0.41958570700561065;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-0.5149331658917787;6786
683;1.0066890377827438;1.315456537775595;-0.17586311452816475;0.6859943405700352;-0.9381764235174467;1.2652520749617817;-1.2055594844138153;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;1.3860186957608849;-0.5149331658917787;4094
699;1.0066890377827438;1.315456537775595;-0.17586311452816475;0.6859943405700352;-1.0928996607011006;-0.5447281382739222;-1.4064201260499243;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;2.412090756622109;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;1.3860186957608849;0.4833217599081153;5323
637;1.0066890377827438;0.7340392835101387;-0.17586311452816475;0.6859943405700352;0.7001819027914834;-0.15594722660271026;-0.4995038956323419;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;2.495779570124453;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;1.3860186957608849;0.9824492228080624;7415
548;1.0066890377827438;0.15262202924468238;-0.17586311452816475;-1.4577379737113252;1.7280063150723304;-0.12118970012615525;0.7300066986250516;2.3804761428476167;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-1.5131880916916727;5531
261;-0.9933554081432371;0.7340392835101387;-0.17586311452816475;-1.4577379737113252;0.10553015470581001;-0.041654891264628964;0.0604712265046888;2.3804761428476167;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-1.5131880916916727;4274
626;1.0066890377827438;0.7340392835101387;-0.17586311452816475;0.6859943405700352;0.4954915999366989;-0.2553217913817732;0.6569664653028302;-0.42008402520840293;-0.4034732923929646;2.4614677591656093;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;0.48503146124676694;-1.0140606287917258;6869
681;1.0066890377827438;1.315456537775595;-0.17586311452816475;-1.4577379737113252;-0.32379984875860024;-0.4490210918058338;0.2613318681407976;-0.42008402520840293;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;1.3860186957608849;-1.5131880916916727;6852
397;1.0066890377827438;-1.3009211064189583;-0.17586311452816475;0.6859943405700352;-0.04417766165392466;0.04291376625901845;0.2856786125815381;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;2.4282816402011385;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;-0.015805702991831688;4579
8;-0.9933554081432371;-1.5916297335516865;-0.17586311452816475;-1.4577379737113252;-1.9423273009391249;0.6640507399849983;1.5212758929491166;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;2.380476142847617;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;-1.3169430077814688;1.4815766857080093;959
354;-0.9933554081432371;1.606165164908323;-0.17586311452816475;0.6859943405700352;-0.4813676529767153;-0.9758109572260955;0.7726135013963474;2.3804761428476167;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;1.3860186957608849;-0.5149331658917787;3750
304;-0.9933554081432371;1.0247479106428667;-0.17586311452816475;0.6859943405700352;-0.7333301685226147;-0.6180145826056394;-0.12212935680086469;-0.42008402520840293;-0.4034732923929646;2.4614677591656093;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;1.3860186957608849;-1.0140606287917258;3669
597;1.0066890377827438;0.44333065637741054;-0.17586311452816475;-1.4577379737113252;0.8105398751745022;-0.7770202784409173;-1.2177328566341856;-0.42008402520840293;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;0.48503146124676694;-1.5131880916916727;4549
464;1.0066890377827438;-0.7195038521535021;-0.17586311452816475;-1.4577379737113252;0.1173076603221765;0.39072074786775274;-1.1142591927610386;2.3804761428476167;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;-1.5131880916916727;5169
119;-0.9933554081432371;-0.7195038521535021;-0.17586311452816475;0.6859943405700352;0.14873513558449333;0.45038383986785424;1.0404276902444924;2.3804761428476167;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;2.495779570124453;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;0.9824492228080624;4595
132;-0.9933554081432371;-0.4287952250207739;-0.17586311452816475;0.6859943405700352;0.3103015526734193;0.047707907841991574;1.4786690901778208;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;2.412090756622109;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;0.4833217599081153;4864
562;1.0066890377827438;0.15262202924468238;-0.17586311452816475;-1.4577379737113252;1.4445913719217065;-0.13606751950531457;-0.3047299401064182;2.3804761428476167;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;-1.5131880916916727;6031
441;1.0066890377827438;-1.0102124792862301;-0.17586311452816475;0.6859943405700352;-0.2332477981615793;-0.5633453880878015;-0.9438319816758554;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;2.495779570124453;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;-1.3169430077814688;0.9824492228080624;4378
608;1.0066890377827438;0.44333065637741054;-0.17586311452816475;0.6859943405700352;1.1176096389274892;-0.851595547834857;-0.9012251789045596;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;2.412090756622109;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;1.7397832156863375;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;0.48503146124676694;0.4833217599081153;7713
163;-0.9933554081432371;-0.13808659788804575;-0.17586311452816475;-1.4577379737113252;1.0586347776472307;-0.16083725101734295;-1.4916337315925159;-0.42008402520840293;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-0.4159557732673509;-1.5131880916916727;4460
44;-0.9933554081432371;-1.3009211064189583;-0.17586311452816475;-1.4577379737113252;-0.9326370035029692;0.6167405527970243;-0.32907668454715866;2.3804761428476167;2.4784787961282104;-0.4062616689884986;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;-1.5131880916916727;1589
367;1.0066890377827438;-1.5916297335516865;5.686240703077327;-1.4577379737113252;-1.3805876924890184;1.1663249633971293;1.5151892068389317;-0.42008402520840293;-0.4034732923929646;2.4614677591656093;-0.40067641067762017;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;1.701794316626982;-0.5927489783638191;-0.5747842552932688;-0.5542468245138262;0.7745966692414834;-0.7311134345776645;-0.1655211777204736;-1.3169430077814688;-1.0140606287917258;1951
529;1.0066890377827438;-0.13808659788804575;-0.17586311452816475;0.6859943405700352;0.7751137870413745;0.24649698857997537;0.22481175147968693;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;1.6870547845739468;-0.5747842552932688;-0.5542468245138262;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;-0.4159557732673509;-0.5149331658917787;4972
669;1.0066890377827438;1.0247479106428667;-0.17586311452816475;0.6859943405700352;-1.021242771392201;0.2342159958915925;0.6447930930824599;-0.42008402520840293;-0.4034732923929646;-0.4062616689884986;2.495779570124453;-0.4118138454142281;-0.414578098794425;-0.40067641067762017;-0.420084025208403;-0.5876150779384646;-0.5927489783638191;-0.5747842552932688;1.8042503010769237;-1.2909944487358056;1.3677768082290278;-0.1655211777204736;1.3860186957608849;-0.5149331658917787;1096
